RENTAL_ZONE_HAL_ID;"RENTAL_ZONE_HAL_SRC";"NAME";"TYPE";"CITY";"COUNTRY";"POI_AIRPORT_X";POI_LONG_DISTANCE_TRAINS_X;POI_SUBURBAN_TRAINS_X;POI_UNDERGROUND_X;"CLASSIFICATION";"RENTAL_ZONE_GROUP";"CODE";"COMPANY";"COMPANY_GROUP";"FRANCHISE";ACTIVE_X;"RENTAL_ZONE_GROUP_X";"RENTAL_ZONE_X_COORDINATE";"RENTAL_ZONE_Y_COORDINATE"
19579;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Mehringdamm / Bergmannstraße";"1353";"";"Call a Bike";"";1;"J";"13,386773000000000";"52,490071000000000"
19584;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Möckernstraße / Obentrautstraße";"1350";"";"Call a Bike";"";1;"J";"13,380079000000000";"52,497192000000000"
19649;"Standort";"Siegessäule";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Siegessäule / Straße des 17 Juni";"1118";"";"Call a Bike";"";1;"J";"13,349150420000000";"52,514166260000000"
19705;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Nettelbeckplatz / Reinickendorfer Straße";"1812";"";"Call a Bike";"";1;"J";"13,369666276300000";"52,544123161900000"
19708;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Jägerstraße / Friedrichstraße";"1171";"";"Call a Bike";"";1;"J";"13,389104600000000";"52,513837750000000"
19750;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Geschwister-Scholl-Straße / Georgenstraße";"1196";"";"Call a Bike";"";1;"J";"13,392001390000000";"52,520160870000000"
19761;"Standort";"Weinbergspark ";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Weinbergspark  / Invalidenstraße-Veteranenstraße";"1142";"";"Call a Bike";"";1;"J";"13,399026100000000";"52,532566170000000"
19766;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Swinemünder Str. / Lortzingstr.";"1807";"";"Call a Bike";"";1;"J";"13,396971000000000";"52,543771000000000"
19772;"Standort";"U-Bhf. Märkisches Museum";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"U-Bhf. Märkisches Museum / Wallstraße";"1176";"";"Call a Bike";"";1;"J";"13,408593540000000";"52,512006260000000"
19791;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Karl-Liebknecht-Straße / Memhardtstraße";"1156";"";"Call a Bike";"";1;"J";"13,411393760000000";"52,523761090000000"
19799;"Standort";"Volksbühne";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Volksbühne / U-Bhf.Rosa-Luxemburg-Platz";"1155";"";"Call a Bike";"";1;"J";"13,411337639500000";"52,526194735100000"
19832;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Am Wasserturm / Rykestraße";"1219";"";"Call a Bike";"";1;"J";"13,419002572700000";"52,534515589000000"
19834;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Danziger Straße / Prenzlauer Allee";"1216";"";"Call a Bike";"";1;"J";"13,424220822400000";"52,539189132700000"
19837;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Danziger Straße / Lychener Straße";"1212";"";"Call a Bike";"";1;"J";"13,414387598600000";"52,540720568700000"
20077;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Theodor-Heuss-Allee / Hamburger- Allee";"6048600012";"";"Call a Bike";"";1;"J";"8,650183000000000";"50,113779000000000"
20098;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Europaallee  / Londoner Straße";"6032700008";"";"Call a Bike";"";1;"J";"8,648037000000000";"50,108542000000000"
20434;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Wismarplatz / Boxhagener Str. ";"1393";"";"Call a Bike";"";1;"J";"13,463144000000000";"52,511037000000000"
20918;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Kurfürstendamm / Bleibtreustraße";"1712";"";"Call a Bike";"";1;"J";"13,319450000000000";"52,501610000000000"
21076;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Ernst-Reuter-Platz / Marchstraße";"1704";"";"Call a Bike";"";1;"J";"13,322788000000000";"52,513434000000000"
21687;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"U-Bhf. Südstern / Körtestraße";"1361";"";"Call a Bike";"";1;"J";"13,407909000000000";"52,489209000000000"
21782;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Pekinger Platz / Kiautschoustraße";"1821";"";"Call a Bike";"";1;"J";"13,353077000000000";"52,539822000000000"
21824;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Tieckstraße / Novalisstraße";"1131";"";"Call a Bike";"";1;"J";"13,388058540000000";"52,529418670000000"
21834;"Standort";"Markgrafenstr.";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Gendarmenmarkt - Jägerstr. / Markgrafenstr.";"1172";"";"Call a Bike";"";1;"J";"13,393251300000000";"52,514134830000000"
21837;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Zeughaus / Deutsches Historisches Museum";"1197";"";"Call a Bike";"";1;"J";"13,395764530000000";"52,518394930000000"
21844;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Große Hamburger Str. / Auguststraße";"1152";"";"Call a Bike";"";1;"J";"13,398100730000000";"52,527090120000000"
21846;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Tucholskystraße / Torstraße";"1135";"";"Call a Bike";"";1;"J";"13,392618300000000";"52,528224220000000"
21878;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Fehrbelliner Straße / Schönhauser Allee";"1001";"";"Call a Bike";"";1;"J";"13,410996000000000";"52,530668000000000"
21890;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Schwedter Straße / Kastanienallee";"1145";"";"Call a Bike";"";1;"J";"13,406722000000000";"52,535526000000000"
21902;"Standort";"Cafe Moskau";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"U-Bhf. Schillingstraße / Cafe Moskau";"1165";"";"Call a Bike";"";1;"J";"13,422127960000000";"52,519987870000000"
21909;"Standort";"Backfabrik";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Prenzlauer Allee / Backfabrik";"1214";"";"Call a Bike";"";1;"J";"13,417083882600000";"52,528538172200000"
21921;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Am Ostbahnhof / Koppenstraße";"1300";"";"Call a Bike";"";1;"J";"13,431960000000000";"52,510570000000000"
21937;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Müllerstraße / Seestraße";"1816";"";"Call a Bike";"";1;"J";"13,352841000000000";"52,549856000000000"
21959;"Standort";"Leopoldplatz Nord";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Leopoldplatz Nord / Maxstraße";"1813";"";"Call a Bike";"";1;"J";"13,363165000000000";"52,550133000000000"
22760;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"LMU Projektstandort 3";"88000574";"";"Call a Bike";"";1;"J";"11,560833330000000";"48,134166670000000"
22774;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Sendlinger Tor Platz";"88000698";"";"Call a Bike";"";1;"J";"11,566111110000000";"48,133055560000000"
22805;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Kurfürstenplatz";"88000973";"";"Call a Bike";"";1;"J";"11,574722220000000";"48,159444440000000"
22815;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Prof.-Huber Platz";"88001172";"";"Call a Bike";"";1;"J";"11,581111110000000";"48,150000000000000"
22819;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Tal (Sparkassenstr)";"88001197";"";"Call a Bike";"";1;"J";"11,581944440000000";"48,135277780000000"
22853;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Rosenheimer Platz";"88001488";"";"Call a Bike";"";1;"J";"11,594166670000000";"48,128611110000000"
22900;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Prof.-Huber Platz";"88002205";"";"Call a Bike";"";1;"J";"11,581944440000000";"48,150555560000000"
23704;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"DB Netz";"6032700003";"";"Call a Bike";"";1;"J";"8,647724000000000";"50,113473000000000"
23722;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Studierendenhaus Jügelstraße / Mertonstraße";"6032500001";"";"Call a Bike";"";1;"J";"8,651872000000000";"50,118538000000000"
23844;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Walter-Kolb-Straße / Elisabethenstraße";"6059400014";"";"Call a Bike";"";1;"J";"8,687040956800000";"50,106327069100000"
24194;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Tal (Sparkassenstr)";"88006101";"";"Call a Bike";"";1;"J";"11,577827611000000";"48,136360031700000"
24246;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Stiglmaierplatz";"88006553";"";"Call a Bike";"";1;"J";"11,558888890000000";"48,146944440000000"
24344;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Subbelrather/Innere Kanalstr.";"40027233";"";"Call a Bike";"";1;"J";"6,932795730500000";"50,948595014900000"
24379;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Neumarkt";"40027524";"";"Call a Bike";"";1;"J";"6,949098740200000";"50,936182263000000"
24380;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Neumarkt";"40027525";"";"Call a Bike";"";1;"J";"6,949098740200000";"50,936182263000000"
24390;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Eigelstein/Ebertplatz";"40027600";"";"Call a Bike";"";1;"J";"6,956790157800000";"50,950644755200000"
24422;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Haupt- Breslauer Platz";"40027864";"";"Call a Bike";"";1;"J";"6,958322532500000";"50,944693717400000"
24482;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Mediapark";"40028332";"";"Call a Bike";"";1;"J";"6,942899402100000";"50,946266014500000"
24497;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Mediapark";"40028399";"";"Call a Bike";"";1;"J";"6,940738617100000";"50,946433024700000"
24504;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"The Coffee Store";"40028452";"";"Call a Bike";"";1;"J";"6,952250420600000";"50,939732973000000"
24667;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Neumarkt";"40018646";"";"Call a Bike";"";1;"J";"6,945614128900000";"50,936644988500000"
24706;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Friesenplatz";"40018927";"";"Call a Bike";"";1;"J";"6,940042141000000";"50,940523807000000"
24714;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Neumarkt";"40019064";"";"Call a Bike";"";1;"J";"6,947563211800000";"50,936367508900000"
24759;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Barbarossaplatz";"40019419";"";"Call a Bike";"";1;"J";"6,941193078700000";"50,929032746400000"
24999;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Friesenplatz";"40021400";"";"Call a Bike";"";1;"J";"6,938253799100000";"50,940379262100000"
25066;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Chlodwigplatz";"40021949";"";"Call a Bike";"";1;"J";"6,959764348500000";"50,920746615400000"
25089;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Deutz";"40022162";"";"Call a Bike";"";1;"J";"6,973078250885010";"50,940190268636925"
25100;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Heumarkt";"40022255";"";"Call a Bike";"";1;"J";"6,960373834600000";"50,935815259000000"
25193;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof West";"40022992";"";"Call a Bike";"";1;"J";"6,933136550800000";"50,943442902200000"
25194;"Standort";"Westbahnhof";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof West";"40022993";"";"Call a Bike";"";1;"J";"6,933136550800000";"50,943442902200000"
25243;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Friesenplatz";"40023431";"";"Call a Bike";"";1;"J";"6,941171359500000";"50,940289619200000"
25413;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Barbarossaplatz";"40024752";"";"Call a Bike";"";1;"J";"6,942734461400000";"50,928423063400000"
25469;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Chlodwigplatz";"40025210";"";"Call a Bike";"";1;"J";"6,959585757000000";"50,922047933300000"
25493;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Friesenplatz";"40025398";"";"Call a Bike";"";1;"J";"6,937983371100000";"50,940932744900000"
25500;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"WDR";"40025498";"";"Call a Bike";"";1;"J";"6,956094107500000";"50,940246129300000"
25520;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Haupt- Breslauer Platz";"40025627";"";"Call a Bike";"";1;"J";"6,960037080800000";"50,942798812400000"
25652;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Barbarossaplatz";"40026737";"";"Call a Bike";"";1;"J";"6,941426066700000";"50,929039587400000"
25729;"Standort";"Innenstadt";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Mediapark";"40029658";"";"Call a Bike";"";1;"J";"6,945105008800000";"50,947131194700000"
25730;"Standort";"Innenstadt";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Eigelstein/Ebertplatz";"40029684";"";"Call a Bike";"";1;"J";"6,956884699500000";"50,949074010600000"
25767;"Standort";"Innenstadt";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof West";"40030332";"";"Call a Bike";"";1;"J";"6,933136550800000";"50,943442902200000"
25769;"Standort";"Holocaust Mahnmal";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Holocaust Mahnmal / Hannah-Arendt-Straße";"1183";"";"Call a Bike";"";1;"J";"13,380137980000000";"52,513715330000000"
25782;"Standort";"Innenstadt";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Eigelstein/Ebertplatz";"40030560";"";"Call a Bike";"";1;"J";"6,956884699500000";"50,949074010600000"
25783;"Standort";"Innenstadt";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Eigelstein/Ebertplatz";"40030561";"";"Call a Bike";"";1;"J";"6,956884699500000";"50,949074010600000"
26397;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Uhlandstraße / Grolmanstraße";"1711";"";"Call a Bike";"";1;"J";"13,325082000000000";"52,502861000000000"
26447;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Ansbacher Str. / Fuggerstraße";"1721";"";"Call a Bike";"";1;"J";"13,341010000000000";"52,499498000000000"
26575;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Fasanenstraße / Hertzallee";"1702";"";"Call a Bike";"";1;"J";"13,330235000000000";"52,509939000000000"
26578;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Einsteinufer / Marchbrücke";"1705";"";"Call a Bike";"";1;"J";"13,324642000000000";"52,516791000000000"
27338;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Warschauer Straße / Mühlenstraße";"1390";"";"Call a Bike";"";1;"J";"13,445690000000000";"52,503140000000000"
28568;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Münchner Freiheit";"88000212";"";"Call a Bike";"";1;"J";"11,587555633900000";"48,162391780400000"
28824;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Adalbertstraße / Schlossstraße";"6048600002";"";"Call a Bike";"";1;"J";"8,643545000000000";"50,118894000000000"
28835;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kaufunger Straße / Kleine Seestraße";"6048600004";"";"Call a Bike";"";1;"J";"8,639854361400000";"50,123549218200000"
28937;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Wilhelm-Leuschner-Straße/ Windmühlstraße";"6032900002";"";"Call a Bike";"";1;"J";"8,669916000000000";"50,105664000000000"
28951;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Taunusstraße / Gallusanlage";"6032900003";"";"Call a Bike";"";1;"J";"8,670586000000000";"50,110448000000000"
28969;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Alte Brücke / Mainkai";"6031100009";"";"Call a Bike";"";1;"J";"8,687676000000000";"50,109864000000000"
29123;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bürgeramt / Zeil";"6031300006";"";"Call a Bike";"";1;"J";"8,692825000000000";"50,114832000000000"
29351;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Stiglmaierplatz";"88006554";"";"Call a Bike";"";1;"J";"11,558888890000000";"48,146944440000000"
29525;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Yorckstraße / Bülowstraße";"1728";"";"Call a Bike";"";1;"J";"13,367160000000000";"52,493752000000000"
29642;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Lützowplatz / Einemstraße";"1107";"";"Call a Bike";"";1;"J";"13,353071810000000";"52,504243610000000"
29700;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Luisenstraße / Karlplatz";"1115";"";"Call a Bike";"";1;"J";"13,379531800000000";"52,522852090000000"
29705;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Oranienburger Straße / Linienstraße";"1193";"";"Call a Bike";"";1;"J";"13,388208750000000";"52,526313370000000"
29740;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Koppenplatz / Linienstraße";"1153";"";"Call a Bike";"";1;"J";"13,397655490000000";"52,528676220000000"
29741;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Ackerstraße / Bernauer Straße";"1133";"";"Call a Bike";"";1;"J";"13,390338420000000";"52,535359400000000"
29742;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Anklamer Straße / Fehrbelliner Straße";"1147";"";"Call a Bike";"";1;"J";"13,399490120000000";"52,535068990000000"
29785;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Fehrbelliner Straße / Weinbergsweg";"1146";"";"Call a Bike";"";1;"J";"13,404328820000000";"52,533052390000000"
29820;"Standort";"Helmholtzplatz";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Helmholtzplatz / Schliemannstraße";"1210";"";"Call a Bike";"";1;"J";"13,418700100000000";"52,542729495300000"
29836;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Hufelandstraße / Bötzowstraße";"1213";"";"Call a Bike";"";1;"J";"13,433594937700000";"52,531236302000000"
29953;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Breite Str. / Schloßplatz";"1175";"";"Call a Bike";"";1;"J";"13,402601480000000";"52,516064170000000"
30388;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Landsberger Allee / Danziger Straße";"1398";"";"Call a Bike";"";1;"J";"13,446953000000000";"52,526464000000000"
30430;"Standort";"Schleidenplatz";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Schleidenplatz / Waldeyerstraße";"1396";"";"Call a Bike";"";1;"J";"13,472386000000000";"52,515696000000000"
30717;"Standort";"Berlin BSC Stadtrad Berlin - Terminal ";"bsc";"Berlin";"DE";"0";0;0;0;"Call a Bike";"BSC Stadtrad Berlin";"1000";"";"Call a Bike";"";1;"J";"13,395790292000000";"52,498962735400000"
30719;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Goetheplatz";"";"";"Call a Bike";"";1;"J";"11,558419135100000";"48,129217173900000"
30979;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kölner Straße / Speyerer Straße";"6032700002";"";"Call a Bike";"";1;"J";;
31002;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Adalberstraße / Hamburger Allee";"6048600003";"";"Call a Bike";"";1;"J";"8,641077648200000";"50,118687818600000"
31166;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bockenheimer Landstraße / Liebigstraße";"6032300010";"";"Call a Bike";"";1;"J";"8,665973000000000";"50,117156000000000"
31492;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Stachus";"88006097";"";"Call a Bike";"";1;"J";"11,565555560000000";"48,138888890000000"
31564;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Stiglmaierplatz";"88006782";"";"Call a Bike";"";1;"J";"11,559166670000000";"48,147500000000000"
31577;"Standort";"";"bsc";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"BSC Grafittihalle";"9999900000";"";"Call a Bike";"";1;"J";"8,648258000000000";"50,102860000000000"
31583;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ostendstraße / Martin-Elsässer-Weg";"60314000014";"";"Call a Bike";"";1;"J";"8,698890638400000";"50,111203493000000"
31655;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Haupt- Breslauer Platz";"40027862";"";"Call a Bike";"";1;"J";"6,958322532500000";"50,944693717400000"
31734;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"The Coffee Store";"40028455";"";"Call a Bike";"";1;"J";"6,952250420600000";"50,939732973000000"
31852;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Heumarkt";"40029413";"";"Call a Bike";"";1;"J";"6,961063958000000";"50,937396004200000"
31867;"Standort";"S-Bhf. Tiergarten";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"S-Bhf. Tiergarten / Straße des 17.Juni";"1120";"";"Call a Bike";"";1;"J";"13,336762640000000";"52,513690030000000"
31899;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"Stiglmaierplatz";"88007373";"";"Call a Bike";"";1;"J";"11,558611110000000";"48,147500000000000"
